date,direction,visibility,arrows_code
202001170920,90,104,0000000000000000011
202001170920,135,109,00000001
202001170920,180,75,000000000000001
202001170920,225,70,000000001
202001170920,270,101,00000000000000000001111
202001170920,315,110,00000000000000000001
202001170950,0,108,00000000000000001
202001170950,45,123,00000000000000000101
202001170950,90,104,0000000000000000011
202001170950,135,109,00000001
202001170950,180,75,000000000000001
202001170950,225,70,000000001
202001170950,270,140,00000000000000000011111
202001170950,315,110,00000000000000000001
202001171120,0,108,00000000000000001
202001171120,45,123,00000000000000000111
202001171120,90,104,0000000000000000011
202001171120,135,109,00000001
202001171120,180,75,000000000000001
202001171120,225,70,000000001
202001171120,270,101,00000000000000000001111
202001171120,315,110,00000000000000000001
202001181050,0,19500,11111111111111111
202001181050,45,30700,11111111111111111111
202001181050,90,28100,1111111111111111111
202001181050,135,6800,11111111
202001181050,180,15800,111111111111111
202001181050,225,7900,111111111
202001181050,270,10400,11111111111111111111111
202001181050,315,20900,11111111111111111111
202001181220,0,19500,11111111111111111
202001181220,45,30700,11111111111111111111
202001181220,90,28100,1111111111111111111
202001181220,135,6800,11111111
202001181220,180,15800,111111111111111
202001181220,225,7900,111111111
202001181220,270,10400,11111111111111111111111
202001181220,315,20900,11111111111111111111
202001181520,0,19500,11111111111111111
202001181520,45,30700,11111111111111111111
202001181520,90,28100,1111111111111111111
202001181520,135,6800,11111111
202001181520,180,15800,111111111111111
202001181520,225,7900,111111111
202001181520,270,10400,11111111111111111111111
202001181520,315,20900,11111111111111111111
202001190920,0,8000,00000111111111111
202001190920,45,8900,01111111111111111111
202001190920,90,7800,0001011111111111111
202001190920,135,3500,00111111
202001190920,180,5500,001111111111111
202001190920,225,7900,111111111
202001190920,270,10400,11111111111111111111111
202001190920,315,10500,00000111111111111111
202001191050,0,8000,00000111111111111
202001191050,45,8900,01111111111111111111
202001191050,90,16700,0011111111111111111
202001191050,135,3500,00111111
202001191050,180,4700,000111111111111
202001191050,225,7900,111111111
202001191050,270,10400,11111111111111111111111
202001191050,315,7600,00000001111111111111
202001191420,0,14600,00111111111111111
202001191420,45,8900,01111111111111111111
202001191420,90,7800,0001111111111111111
202001191420,135,6800,11111111
202001191420,180,5900,011111111111111
202001191420,225,4900,011111111
202001191420,270,10400,11111111111111111111111
202001191420,315,7600,00000001111111111111
202001191520,0,8000,00000111111111111
202001191520,45,6300,00111111111111111111
202001191520,90,3300,0000011111111111111
202001191520,135,6800,11111111
202001191520,180,5900,011111111111111
202001191520,225,4900,011111111
202001191520,270,10400,11111111111111111111111
202001191520,315,7600,00000001111111111111
202001201120,0,19500,11000111111111111
202001201120,45,8900,01111111111111111111
202001201120,90,16700,0011111111111111111
202001201120,135,6800,11111111
202001201120,180,5900,010111111111111
202001201120,225,4900,011111111
202001201120,270,10400,11111111111111111111111
202001201120,315,10500,00000111111111111111
202001201420,0,3800,00000001111111111
202001201420,45,8900,01111111111111111111
202001201420,90,16700,0011111111111111111
202001201420,135,6800,11111111
202001201420,180,5900,011111111111111
202001201420,225,4900,011111111
202001201420,270,10400,11111111111111111111111
202001201420,315,3800,00000000011111111111
202001210850,0,19500,11111111111111111
202001210850,45,30700,11111111111111111111
202001210850,90,28100,1101111111111111111
202001210850,135,6800,11111111
202001210850,180,15800,111111111111111
202001210850,225,7900,111111111
202001210850,270,10400,11111111111111111111111
202001210850,315,20900,11111111111111111111
202001121350,0,19500,11111111111111111
202001121350,45,30700,11111111111111111111
202001121350,90,28100,1111111111111111111
202001121350,135,6800,11111111
202001121350,180,15800,111111111111111
202001121350,225,7900,111111111
202001121350,270,10400,11111111111111111111111
202001121350,315,20900,11111111111111111111
202001121520,0,19500,11111111111111111
202001121520,45,30700,11111111111111111111
202001121520,90,28100,1111111111111111111
202001121520,135,6800,11111111
202001121520,180,15800,111111111111111
202001121520,225,7900,111111111
202001121520,270,10400,11111111111111111111111
202001121520,315,20900,11111111111111111111
202001140850,0,516,00000000000111111
202001140850,45,548,00000000001011111111
202001140850,90,396,0000000000000111111
202001140850,135,109,00000001
202001140850,180,488,000000001111111
202001140850,225,500,000000111
202001140850,270,470,00000000000111111111111
202001140850,315,177,00000000000000000111
202001141420,0,14600,00111111111111111
202001141420,45,8900,01111111111111111111
202001141420,90,22600,0111111111111111111
202001141420,135,6800,11111111
202001141420,180,15800,111111111111111
202001141420,225,7900,111111111
202001141420,270,10400,11111111111111111111111
202001141420,315,20900,11111111111111111111
202001150750,0,133,00000000000000011
202001150750,45,123,00000000000000000111
202001150750,90,130,0000000000000000111
202001150750,135,109,00000001
202001150750,180,75,000000000000001
202001150750,225,165,000000011
202001150750,270,185,00000000000000000111111
202001150750,315,177,00000000000000000111
202001151520,0,108,00000000000000001
202001151520,45,123,00000000000000000101
202001151520,90,130,0000000000000000111
202001151520,135,109,00000001
202001151520,180,75,000000000000001
202001151520,225,70,000000001
202001151520,270,70,00000000000000000000111
202001151520,315,110,00000000000000000001
202001160720,0,19500,11111111111111111
202001160720,45,30700,11111111111111111111
202001160720,90,28100,1101011111111111111
202001160720,135,6800,11111111
202001160720,180,15800,111111111111111
202001160720,225,7900,111111111
202001160720,270,10400,11111111111111111111111
202001160720,315,20900,11111111111111111111
202001160850,0,19500,11111111111111111
202001160850,45,30700,11111111111111111111
202001160850,90,28100,1111111111111111111
202001160850,135,6800,11111111
202001160850,180,15800,111111111111111
202001160850,225,7900,111111111
202001160850,270,10400,11111111111111111111111
202001160850,315,20900,11111111111111111111
202001161250,0,18000,01111111111111111
202001161250,45,8900,01111111111111111111
202001161250,90,7800,0001111111111111111
202001161250,135,6800,11111111
202001161250,180,15800,111111111111111
202001161250,225,7900,111111111
202001161250,270,10400,11111111111111111111111
202001161250,315,20900,11111111111111111111
202001161350,0,18000,01111111111111111
202001161350,45,8900,01111111111111111111
202001161350,90,7800,0001111111111111111
202001161350,135,6800,11111111
202001161350,180,15800,111111111111111
202001161350,225,7900,111111111
202001161350,270,10400,11111111111111111111111
202001161350,315,20900,11111111111111111111
202001170850,0,108,00000000000000001
202001170850,45,123,00000000000000000101
202001170850,90,104,0000000000000000011
202001170850,135,109,00000001
202001170850,180,75,000000000000001
202001170850,225,70,000000001
202001170850,270,140,00000000000000000011111
202001170850,315,160,00000000000000000011
202001180720,0,19500,11111111111111111
202001180720,45,30700,11111111111111111111
202001180720,90,28100,1111111111111111111
202001180720,135,6800,11111111
202001180720,180,15800,111111111111111
202001180720,225,7900,111111111
202001180720,270,10400,11111111111111111111111
202001180720,315,20900,11111111111111111111
202001181320,0,19500,11111111111111111
202001181320,45,30700,11111111111111111111
202001181320,90,28100,1111111111111111111
202001181320,135,6800,11111111
202001181320,180,15800,111111111111111
202001181320,225,7900,111111111
202001181320,270,10400,11111111111111111111111
202001181320,315,20900,11111111111111111111
202001181450,0,19500,11111111111111111
202001181450,45,30700,11111111111111111111
202001181450,90,28100,1111111111111111111
202001181450,135,6800,11111111
202001181450,180,15800,111111111111111
202001181450,225,7900,111111111
202001181450,270,10400,11111111111111111111111
202001181450,315,20900,11111111111111111111
202001190820,0,18000,01010111111111111
202001190820,45,8900,01111111111111111111
202001190820,90,16700,0011111111111111111
202001190820,135,6800,11111111
202001190820,180,5900,011111111111111
202001190820,225,7900,111111111
202001190820,270,10400,11111111111111111111111
202001190820,315,10500,00000111111111111111
202001191020,0,8000,00000111111111111
202001191020,45,8900,01111111111111111111
202001191020,90,7800,0001111111111111111
202001191020,135,6800,11111111
202001191020,180,5900,011111111111111
202001191020,225,7900,111111111
202001191020,270,10400,11111111111111111111111
202001191020,315,8900,00000011111111111111
202001191120,0,8000,00000111111111111
202001191120,45,8900,01111111111111111111
202001191120,90,16700,0011111111111111111
202001191120,135,6800,11111111
202001191120,180,5900,011111111111111
202001191120,225,7900,111111111
202001191120,270,10400,11111111111111111111111
202001191120,315,7600,00000001011111111111
202001191150,0,8000,00000111111111111
202001191150,45,8900,01111111111111111111
202001191150,90,16700,0011111111111111111
202001191150,135,6800,11111111
202001191150,180,5900,010111111111111
202001191150,225,4900,011111111
202001191150,270,10400,11111111111111111111111
202001191150,315,3800,00000000011111111111
202001211020,0,19500,11111111111111111
202001211020,45,30700,11111111111111111111
202001211020,90,28100,1111111111111111111
202001211020,135,6800,11111111
202001211020,180,15800,111111111111111
202001211020,225,7900,111111111
202001211020,270,10400,11111111111111111111111
202001211020,315,20900,11111111111111111111
202001211220,0,19500,11111111111111111
202001211220,45,30700,11111111111111111111
202001211220,90,28100,1111111111111111111
202001211220,135,6800,11111111
202001211220,180,15800,111111111111111
202001211220,225,7900,111111111
202001211220,270,10400,11111111111111111111111
202001211220,315,20900,11111111111111111111
202001221120,0,660,00000000001111111
202001221120,45,1900,00011111111111111111
202001221120,90,2300,0000000011111111111
202001221120,135,1900,00011111
202001221120,180,1700,000001111111111
202001221120,225,500,000000111
202001221120,270,4600,00001111111111111111111
202001221120,315,2000,00000000001111111111
202001221220,0,8000,00000111111111111
202001221220,45,8900,01011111111111111111
202001221220,90,3300,0000011011111111111
202001221220,135,6800,11111111
202001221220,180,5900,011111111111111
202001221220,225,7900,111111111
202001221220,270,10400,11111111111111111111111
202001221220,315,20900,11111111111111111111
202001221320,0,8000,00000111111111111
202001221320,45,8900,01111111111111111111
202001221320,90,7800,0001011111111111111
202001221320,135,6800,11111111
202001221320,180,1700,000001111111111
202001221320,225,2900,000001111
202001221320,270,10400,11111111111111111111111
202001221320,315,17500,01000111111111111111
202001140750,0,200,00000000000000111
202001140750,45,216,00000000000000001111
202001140750,90,246,0000000000000011111
202001140750,135,109,00000001
202001140750,180,302,000000000001111
202001140750,225,165,000000011
202001140750,270,303,00000000000000110111111
202001140750,315,177,00000000000000000111
202001141150,0,3800,00000001111111111
202001141150,45,1900,00011111111111111111
202001141150,90,2900,0000001011111111111
202001141150,135,6800,11111111
202001141150,180,1700,000001111111111
202001141150,225,500,000000111
202001141150,270,4600,00001111111111111111111
202001141150,315,3800,00000000011111111111
202001141450,0,14600,00111111111111111
202001141450,45,8900,01111111111111111111
202001141450,90,16700,0011111111111111111
202001141450,135,6800,11111111
202001141450,180,15800,111111111111111
202001141450,225,7900,111111111
202001141450,270,10400,11111111111111111111111
202001141450,315,20900,11111111111111111111
202001150820,0,133,00000000000000011
202001150820,45,216,00000000000000001111
202001150820,90,246,0000000000000011111
202001150820,135,109,00000001
202001150820,180,197,000000000000011
202001150820,225,165,000000011
202001150820,270,281,00000000000000010111111
202001150820,315,177,00000000000000000111
202001151050,0,516,00000000000111111
202001151050,45,640,00000001111111111111
202001151050,90,616,0000000000111111111
202001151050,135,720,00000011
202001151050,180,488,000000001111111
202001151050,225,500,000000111
202001151050,270,470,00000000000111111111111
202001151050,315,695,00000000000000111111
202001151450,0,108,00000000000000001
202001151450,45,123,00000000000000000111
202001151450,90,130,0000000000000000111
202001151450,135,109,00000001
202001151450,180,75,000000000000001
202001151450,225,165,000000011
202001151450,270,140,00000000000000000011111
202001151450,315,160,00000000000000000011
202001161450,0,19500,11111111111111111
202001161450,45,8900,01111111111111111111
202001161450,90,7800,0001011111111111111
202001161450,135,6800,11111111
202001161450,180,15800,111111111111111
202001161450,225,7900,111111111
202001161450,270,10400,11111111111111111111111
202001161450,315,20900,11111111111111111111
202001170720,0,3800,00000001111111111
202001170720,45,6300,00111111111111111111
202001170720,90,3300,0000011011111111111
202001170720,135,1900,00011111
202001170720,180,4700,000111111111111
202001170720,225,3800,000011111
202001170720,270,4600,00001111111111111111111
202001170720,315,3800,00000000011111111111
202001180950,0,19500,11111111111111111
202001180950,45,30700,11111111111111111111
202001180950,90,28100,1111111111111111111
202001180950,135,6800,11111111
202001180950,180,15800,111111111111111
202001180950,225,7900,111111111
202001180950,270,10400,11111111111111111111111
202001180950,315,20900,11111111111111111111
202001190750,0,8000,00000111111111111
202001190750,45,8900,01111111111111111111
202001190750,90,7800,0001111111111111111
202001190750,135,6800,11111111
202001190750,180,5900,011111111111111
202001190750,225,7900,111111111
202001190750,270,10400,11111111111111111111111
202001190750,315,10500,00000111111111111111
202001191320,0,14600,00111111111111111
202001191320,45,6300,00111111111111111111
202001191320,90,5500,0000111111111111111
202001191320,135,6800,11111111
202001191320,180,5900,011111111111111
202001191320,225,4900,010111111
202001191320,270,10400,11111111111111111111111
202001191320,315,8900,00000011111111111111
202001200720,0,19500,10000111111111111
202001200720,45,8900,01111111111111111111
202001200720,90,7800,0001111111111111111
202001200720,135,6800,11111111
202001200720,180,5900,011111111111111
202001200720,225,7900,111111111
202001200720,270,10400,11111111111111111111111
202001200720,315,17500,01000111111111111111
202001200750,0,19500,11000111111111111
202001200750,45,8900,01111111111111111111
202001200750,90,7800,0001111111111111111
202001200750,135,6800,11111111
202001200750,180,5900,011111111111111
202001200750,225,7900,111111111
202001200750,270,10400,11111111111111111111111
202001200750,315,17500,01000111111111111111
202001201050,0,19500,11000111111111111
202001201050,45,8900,01111111111111111111
202001201050,90,16700,0011111111111111111
202001201050,135,4200,01111111
202001201050,180,1700,000001111111111
202001201050,225,3800,000011111
202001201050,270,10400,11111111111111111111111
202001201050,315,17500,01000111111111111111
202001201250,0,8000,00000111111111111
202001201250,45,8900,01111111111111111111
202001201250,90,16700,0011111111111111111
202001201250,135,6800,11111111
202001201250,180,15800,111111111111111
202001201250,225,7900,111111111
202001201250,270,10400,11111111111111111111111
202001201250,315,10500,00000111111111111111
202001210750,0,19500,11111111111111111
202001210750,45,6300,00111111111111111111
202001210750,90,5500,0000111111111111111
202001210750,135,1900,00011111
202001210750,180,15800,111111111111111
202001210750,225,7900,111111111
202001210750,270,4600,00001111111111111111111
202001210750,315,8900,00000011111111111111
202001210920,0,19500,11111111111111111
202001210920,45,30700,11111111111111111111
202001210920,90,28100,1101111111111111111
202001210920,135,4200,01111111
202001210920,180,15800,111111111111111
202001210920,225,7900,111111111
202001210920,270,10400,11111111111111111111111
202001210920,315,20900,11111111111111111111
202001211050,0,19500,11111111111111111
202001211050,45,30700,11111111111111111111
202001211050,90,28100,1111111111111111111
202001211050,135,6800,11111111
202001211050,180,15800,111111111111111
202001211050,225,7900,111111111
202001211050,270,10400,11111111111111111111111
202001211050,315,20900,11111111111111111111
202001211520,0,19500,11111111111111111
202001211520,45,8900,01111111111111111111
202001211520,90,28100,1111111111111111111
202001211520,135,6800,11111111
202001211520,180,15800,111111111111111
202001211520,225,7900,111111111
202001211520,270,10400,11111111111111111111111
202001211520,315,20900,11111111111111111111
202001151020,0,200,00000000000000111
202001151020,45,216,00000000000000001111
202001151020,90,190,0000000000000001111
202001151020,135,109,00000001
202001151020,180,260,000000000000111
202001151020,225,165,000000011
202001151020,270,303,00000000000000110111111
202001151020,315,177,00000000000000000111
202001151250,0,200,00000000000000111
202001151250,45,216,00000000000000001111
202001151250,90,190,0000000000000001111
202001151250,135,109,00000001
202001151250,180,75,000000000000001
202001151250,225,165,000000011
202001151250,270,281,00000000000000010111111
202001151250,315,177,00000000000000000111
202001160750,0,19500,11111111111111111
202001160750,45,30700,11111111111111111111
202001160750,90,28100,1101111111111111111
202001160750,135,6800,11111111
202001160750,180,15800,111111111111111
202001160750,225,7900,111111111
202001160750,270,10400,11111111111111111111111
202001160750,315,20900,11111111111111111111
202001160820,0,19500,11111111111111111
202001160820,45,30700,11111111111111111111
202001160820,90,28100,1111111111111111111
202001160820,135,6800,11111111
202001160820,180,15800,111111111111111
202001160820,225,7900,111111111
202001160820,270,10400,11111111111111111111111
202001160820,315,20900,11111111111111111111
202001161520,0,19500,11111111111111111
202001161520,45,6300,00111111111111111111
202001161520,90,7800,0001011111111111111
202001161520,135,6800,11111111
202001161520,180,15800,111111111111111
202001161520,225,7900,111111111
202001161520,270,10400,11111111111111111111111
202001161520,315,20900,11111111111111111111
202001171150,0,460,00000000000011111
202001171150,45,616,00000000110111111111
202001171150,90,616,0000000000111111111
202001171150,135,109,00000001
202001171150,180,488,000000001111111
202001171150,225,500,000000111
202001171150,270,1400,00000001111111111111111
202001171150,315,695,00000000000000110111
202001180820,0,19500,11111111111111111
202001180820,45,30700,11111111111111111111
202001180820,90,28100,1111111111111111111
202001180820,135,6800,11111111
202001180820,180,15800,111111111111111
202001180820,225,7900,111111111
202001180820,270,10400,11111111111111111111111
202001180820,315,20900,11111111111111111111
202001180850,0,19500,11111111111111111
202001180850,45,30700,11111111111111111111
202001180850,90,28100,1111111111111111111
202001180850,135,6800,11111111
202001180850,180,15800,111111111111111
202001180850,225,7900,111111111
202001180850,270,10400,11111111111111111111111
202001180850,315,20900,11111111111111111111
202001181020,0,19500,11111111111111111
202001181020,45,30700,11111111111111111111
202001181020,90,28100,1111111111111111111
202001181020,135,6800,11111111
202001181020,180,15800,111111111111111
202001181020,225,7900,111111111
202001181020,270,10400,11111111111111111111111
202001181020,315,20900,11111111111111111111
202001181150,0,19500,11111111111111111
202001181150,45,30700,11111111111111111111
202001181150,90,28100,1111111111111111111
202001181150,135,6800,11111111
202001181150,180,15800,111111111111111
202001181150,225,7900,111111111
202001181150,270,10400,11111111111111111111111
202001181150,315,20900,11111111111111111111
202001190850,0,18000,01000111111111111
202001190850,45,8900,01111111111111111111
202001190850,90,7800,0001011111111111111
202001190850,135,3500,00111111
202001190850,180,5900,011111111111111
202001190850,225,7900,111111111
202001190850,270,10400,11111111111111111111111
202001190850,315,10500,00000111111111111111
202001190950,0,8000,00000111111111111
202001190950,45,8900,01111111111111111111
202001190950,90,7800,0001111111111111111
202001190950,135,6800,11111111
202001190950,180,5900,011111111111111
202001190950,225,7900,111111111
202001190950,270,10400,11111111111111111111111
202001190950,315,8900,00000011111111111111
202001191220,0,8000,00000111111111111
202001191220,45,8900,01111111111111111111
202001191220,90,16700,0011111111111111111
202001191220,135,6800,11111111
202001191220,180,5900,011111111111111
202001191220,225,4900,011111111
202001191220,270,10400,11111111111111111111111
202001191220,315,7600,00000001111111111111
202001200820,0,8000,00000111111111111
202001200820,45,8900,01111111111111111111
202001200820,90,7800,0001111111111111111
202001200820,135,6800,11111111
202001200820,180,5900,010111111111111
202001200820,225,4900,011111111
202001200820,270,10400,11111111111111111111111
202001200820,315,17500,01000111111111111111
202001201150,0,19500,11000111111111111
202001201150,45,8900,01111111111111111111
202001201150,90,16700,0011111111111111111
202001201150,135,6800,11111111
202001201150,180,5900,011111111111111
202001201150,225,7900,111111111
202001201150,270,10400,11111111111111111111111
202001201150,315,10500,00000111111111111111
202001210820,0,19500,11111111111111111
202001210820,45,30700,11111111111111111111
202001210820,90,7800,0001111111111111111
202001210820,135,1900,00011111
202001210820,180,15800,111111111111111
202001210820,225,7900,111111111
202001210820,270,9000,01111111111111111111111
202001210820,315,20900,11111111111111111111
202001211150,0,19500,11111111111111111
202001211150,45,30700,11111111111111111111
202001211150,90,28100,1111111111111111111
202001211150,135,6800,11111111
202001211150,180,15800,111111111111111
202001211150,225,7900,111111111
202001211150,270,10400,11111111111111111111111
202001211150,315,20900,11111111111111111111
202001211250,0,19500,11111111111111111
202001211250,45,30700,11111111111111111111
202001211250,90,28100,1111111111111111111
202001211250,135,6800,11111111
202001211250,180,15800,111111111111111
202001211250,225,7900,111111111
202001211250,270,10400,11111111111111111111111
202001211250,315,20900,11111111111111111111
202001211420,0,19500,11111111111111111
202001211420,45,8900,01111111111111111111
202001211420,90,28100,1111111111111111111
202001211420,135,6800,11111111
202001211420,180,15800,111111111111111
202001211420,225,7900,111111111
202001211420,270,10400,11111111111111111111111
202001211420,315,20900,11111111111111111111
202001220820,0,133,00000000000000011
202001220820,45,123,00000000000000000111
202001220820,90,130,0000000000000000111
202001220820,135,109,00000001
202001220820,180,75,000000000000001
202001220820,225,70,000000001
202001220820,270,140,00000000000000000011111
202001220820,315,160,00000000000000000011
202001220950,0,660,00000000001111111
202001220950,45,640,00000001111111111111
202001220950,90,616,0000000000111111111
202001220950,135,1300,00001011
202001220950,180,1140,000000111111111
202001220950,225,500,000000111
202001220950,270,1200,00000000111111111101111
202001220950,315,1067,00000000000011111111
202001221350,0,8000,00000111111111111
202001221350,45,8900,01111111111111111111
202001221350,90,7800,0001111111111111111
202001221350,135,6800,11111111
202001221350,180,5900,011111111111111
202001221350,225,7900,111111111
202001221350,270,10400,11111111111111111111111
202001221350,315,20900,11110111111111111111
202001231050,0,19500,11111111111111111
202001231050,45,30700,11111111111111111111
202001231050,90,28100,1111111111111111111
202001231050,135,6800,11111111
202001231050,180,15800,111111111111111
202001231050,225,7900,111111111
202001231050,270,10400,11111111111111111111111
202001231050,315,20900,11111111111111111111
202001231350,0,19500,11111111111111111
202001231350,45,30700,11111111111111111111
202001231350,90,28100,1111111111111111111
202001231350,135,6800,11111111
202001231350,180,15800,111111111111111
202001231350,225,7900,111111111
202001231350,270,10400,11111111111111111111111
202001231350,315,20900,11111111111111111111
202001240850,0,19500,11111111111111111
202001240850,45,30700,11111111111111111111
202001240850,90,28100,1111111111111111111
202001240850,135,6800,11111111
202001240850,180,15800,111111111111111
202001240850,225,7900,111111111
202001240850,270,10400,11111111111111111111111
202001240850,315,20900,11111111111111111111
202001241020,0,19500,11111111111111111
202001241020,45,30700,11111111111111111111
202001241020,90,28100,1111111111111111111
202001241020,135,6800,11111111
202001241020,180,15800,111111111111111
202001241020,225,7900,111111111
202001241020,270,10400,11111111111111111111111
202001241020,315,20900,11111111111111111111
202001241220,0,19500,11111111111111111
202001241220,45,30700,11111111111111111111
202001241220,90,28100,1111111111111111111
202001241220,135,6800,11111111
202001241220,180,15800,111111111111111
202001241220,225,7900,111111111
202001241220,270,10400,11111111111111111111111
202001241220,315,20900,11111111111111111111
202001171050,0,108,00000000000000001
202001171050,45,123,00000000000000000111
202001171050,90,104,0000000000000000011
202001171050,135,109,00000001
202001171050,180,75,000000000000001
202001171050,225,70,000000001
202001171050,270,140,00000000000000000011111
202001171050,315,160,00000000000000000011
202001181250,0,19500,11111111111111111
202001181250,45,30700,11111111111111111111
202001181250,90,28100,1111111111111111111
202001181250,135,6800,11111111
202001181250,180,15800,111111111111111
202001181250,225,7900,111111111
202001181250,270,10400,11111111111111111111111
202001181250,315,20900,11111111111111111111
202001181420,0,19500,11111111111111111
202001181420,45,30700,11111111111111111111
202001181420,90,28100,1111111111111111111
202001181420,135,6800,11111111
202001181420,180,15800,111111111111111
202001181420,225,7900,111111111
202001181420,270,10400,11111111111111111111111
202001181420,315,20900,11111111111111111111
202001190720,0,19500,11000111111111111
202001190720,45,8900,01111111111111111111
202001190720,90,7800,0001111111111111111
202001190720,135,6800,11111111
202001190720,180,5900,011111111111111
202001190720,225,7900,111111111
202001190720,270,10400,11111111111111111111111
202001190720,315,10500,00000111111111111111
202001191450,0,8000,00000111111111111
202001191450,45,6300,00111111111111111111
202001191450,90,3300,0000011111111111111
202001191450,135,6800,11111111
202001191450,180,5900,011111111111111
202001191450,225,4900,011111111
202001191450,270,10400,11111111111111111111111
202001191450,315,7600,00000001111111111111
202001201020,0,19500,11111111111111111
202001201020,45,8900,01111111111111111111
202001201020,90,16700,0011111111111111111
202001201020,135,6800,11111111
202001201020,180,5900,011111111111111
202001201020,225,7900,111111111
202001201020,270,10400,11111111111111111111111
202001201020,315,20900,11111111111111111111
202001201450,0,13400,00010111111111111
202001201450,45,8900,01111111111111111111
202001201450,90,16700,0011111111111111111
202001201450,135,6800,11111111
202001201450,180,5900,011111111111111
202001201450,225,4900,011111111
202001201450,270,10400,11111111111111111111111
202001201450,315,7600,00000001011111111111
202001211320,0,19500,11111111111111111
202001211320,45,30700,11111111111111111111
202001211320,90,28100,1111111111111111111
202001211320,135,6800,11111111
202001211320,180,15800,111111111111111
202001211320,225,7900,111111111
202001211320,270,10400,11111111111111111111111
202001211320,315,20900,11111111111111111111
202001220720,0,200,00000000000000111
202001220720,45,123,00000000000000000111
202001220720,90,190,0000000000000001111
202001220720,135,109,00000001
202001220720,180,75,000000000000001
202001220720,225,165,000000011
202001220720,270,185,00000000000000000111111
202001220720,315,160,00000000000000000011
202001221420,0,14600,00111111111111111
202001221420,45,6300,00111111111111111111
202001221420,90,7800,0001011111111111111
202001221420,135,6800,11111111
202001221420,180,15800,111111111111111
202001221420,225,7900,111111111
202001221420,270,10400,11111111111111111111111
202001221420,315,20900,11111111111111111111
202001221520,0,14600,00111111111111111
202001221520,45,6300,00111111111111111111
202001221520,90,3300,0000011111111111111
202001221520,135,6800,11111111
202001221520,180,15800,111111111111111
202001221520,225,7900,111111111
202001221520,270,10400,11111111111111111111111
202001221520,315,20900,11111111111111111111
202001230750,0,19500,11111111111111111
202001230750,45,30700,11111111111111111111
202001230750,90,28100,1111111111111111111
202001230750,135,6800,11111111
202001230750,180,15800,111111111111111
202001230750,225,7900,111111111
202001230750,270,10400,11111111111111111111111
202001230750,315,20900,11111111111111111111
202001230850,0,19500,11111111111111111
202001230850,45,30700,11111111111111111111
202001230850,90,28100,1111111111111111111
202001230850,135,6800,11111111
202001230850,180,15800,111111111111111
202001230850,225,7900,111111111
202001230850,270,10400,11111111111111111111111
202001230850,315,20900,11111111111111111111
202001230950,0,19500,11111111111111111
202001230950,45,30700,11111111111111111111
202001230950,90,28100,1111111111111111111
202001230950,135,6800,11111111
202001230950,180,15800,111111111111111
202001230950,225,7900,111111111
202001230950,270,10400,11111111111111111111111
202001230950,315,20900,11111111111111111111
202001231020,0,19500,11111111111111111
202001231020,45,30700,11111111111111111111
202001231020,90,28100,1111111111111111111
202001231020,135,6800,11111111
202001231020,180,15800,111111111111111
202001231020,225,7900,111111111
202001231020,270,10400,11111111111111111111111
202001231020,315,20900,11111111111111111111
202001231250,0,19500,11111111111111111
202001231250,45,30700,11111111111111111111
202001231250,90,28100,1111111111111111111
202001231250,135,6800,11111111
202001231250,180,15800,111111111111111
202001231250,225,7900,111111111
202001231250,270,10400,11111111111111111111111
202001231250,315,20900,11111111111111111111
202001231320,0,19500,11111111111111111
202001231320,45,30700,11111111111111111111
202001231320,90,28100,1111111111111111111
202001231320,135,6800,11111111
202001231320,180,15800,111111111111111
202001231320,225,7900,111111111
202001231320,270,10400,11111111111111111111111
202001231320,315,20900,11111111111111111111
202001240920,0,19500,11111111111111111
202001240920,45,30700,11111111111111111111
202001240920,90,28100,1111111111111111111
202001240920,135,6800,11111111
202001240920,180,15800,111111111111111
202001240920,225,7900,111111111
202001240920,270,10400,11111111111111111111111
202001240920,315,20900,11111111111111111111
202001200850,0,8000,00000111111111111
202001200850,45,8900,01111111111111111111
202001200850,90,7800,0001011111111111111
202001200850,135,6800,11111111
202001200850,180,5900,010111111111111
202001200850,225,4900,011111111
202001200850,270,10400,11111111111111111111111
202001200850,315,17500,01000111111111111111
202001200920,0,18000,01111111111111111
202001200920,45,8900,01111111111111111111
202001200920,90,7800,0001111111111111111
202001200920,135,6800,11111111
202001200920,180,5900,011111111111111
202001200920,225,7900,111111111
202001200920,270,10400,11111111111111111111111
202001200920,315,20900,11111111111111111111
202001200950,0,18000,01111111111111111
202001200950,45,8900,01111111111111111111
202001200950,90,16700,0011111111111111111
202001200950,135,6800,11111111
202001200950,180,5900,011111111111111
202001200950,225,7900,111111111
202001200950,270,10400,11111111111111111111111
202001200950,315,20900,11111111111111111111
202001201220,0,8000,00000111111111111
202001201220,45,8900,01111111111111111111
202001201220,90,16700,0011111111111111111
202001201220,135,6800,11111111
202001201220,180,5900,011111111111111
202001201220,225,7900,111111111
202001201220,270,10400,11111111111111111111111
202001201220,315,10500,00000111111111111111
202001201320,0,8000,00000111111111111
202001201320,45,8900,01111111111111111111
202001201320,90,16700,0011111111111111111
202001201320,135,6800,11111111
202001201320,180,5900,011111111111111
202001201320,225,7900,111111111
202001201320,270,10400,11111111111111111111111
202001201320,315,10500,00000111111111111111
202001201350,0,8000,00000111111111111
202001201350,45,8900,01111111111111111111
202001201350,90,16700,0011111111111111111
202001201350,135,6800,11111111
202001201350,180,5900,011111111111111
